City,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
Ernakulam,19.28,62.85,28.95,1.27,3.58,,3.9,5.24,0.73
Ernakulam,19.55,61.12,27.62,1.17,3.53,,1.35,2.58,0.2
Ernakulam,19.76,59.74,26.53,1.08,3.54,,1.77,4.24,0.39
Ernakulam,13.29,57.08,26.07,1.13,3.53,,1.06,2.01,0.16
Ernakulam,5.13,52.02,24.66,1.41,3.44,,1.08,1.94,0.3
Ernakulam,3.9,43.67,23.18,1.41,3.48,,1.05,1.73,0.27
Ernakulam,0.72,29.33,21.83,1.36,3.64,,0.75,1.49,0.19
Ernakulam,0.69,53.2,44.3,1.51,3.78,,1.75,3.66,0.85
Ernakulam,,69.87,59.59,1.3,3.56,,2.53,3.67,0.4
Ernakulam,,64.43,54.52,1.15,3.53,,0.81,1.33,0.05
Ernakulam,0.33,65.59,56.08,1.33,3.64,,1.89,2.03,0.21
Ernakulam,0.68,84.43,74.95,1.23,3.61,,1.48,3.52,0.35
Ernakulam,0.68,73.89,64.53,1.42,3.46,,1.34,2.68,0.32
Ernakulam,2.63,98.17,58.5,1.36,3.67,,1.13,2.32,0.23
Ernakulam,0.36,78.9,17.96,1.46,3.66,,3.99,7.9,0.93
Ernakulam,0.81,79.9,14.05,1.36,3.87,,2.26,3.2,0.47
Ernakulam,0.27,81.43,15.4,1.04,4.08,,0.07,0.26,0.01
Ernakulam,0.87,70.2,12.57,1.33,3.54,,0.67,1.55,0.17
Ernakulam,1.19,67,11.86,1.28,3.47,,0.62,1.22,0.15
Ernakulam,1.42,64.85,11.41,1.64,3.53,,1.86,2.55,0.5
Ernakulam,1.63,62.59,10.94,1.39,3.45,,0.84,1.73,0.39
Ernakulam,1.77,61.22,10.68,1.61,3.47,,1.14,2.25,0.53
Ernakulam,1.72,61.55,10.8,1.39,3.51,,0.9,1.49,0.1
Ernakulam,1.79,60.76,10.66,1.22,3.52,,0.62,1.08,0.02
Ernakulam,1.89,59.79,10.47,1.5,3.52,,0.83,1.64,0.15
Ernakulam,1.94,59.25,10.41,1.53,3.65,,1.64,3.4,0.51
Ernakulam,1.89,59.34,10.52,1.35,3.65,,0.84,1.42,0.02
Ernakulam,1.94,58.86,10.45,1.55,3.7,,2.06,4.29,0.49
Ernakulam,1.89,59.16,10.71,1.73,3.99,,1.27,2.45,0.24
Ernakulam,2.24,56.05,9.75,1.41,3.52,,0.55,1.42,0.17
Ernakulam,2.32,55.34,9.59,1.24,3.53,,0.49,0.9,0.02
Ernakulam,2.31,55.32,9.66,1.58,3.6,,0.77,1.83,0.19
Ernakulam,2.47,53.49,9.34,1.63,3.67,,0.83,2.31,0.26
Ernakulam,6.94,7.86,0.18,1.76,4.29,,0.55,1.62,0.26
Ernakulam,6.96,7.53,0.11,1.87,4.12,,0.3,0.91,0.17
Ernakulam,6.99,7.16,0.05,1.79,3.98,,1.51,2.55,0.92
Ernakulam,7,7,0.02,1.25,3.62,,0.62,1.61,0.22
Ernakulam,7,7.01,0.02,1.35,3.57,,0.58,1.18,0.07
Ernakulam,6.99,7.08,0.15,1.48,3.62,,0.54,1.79,0.16
Ernakulam,7,6.98,0.01,1.32,3.63,,0.76,1.48,0
Ernakulam,5,6.03,1.04,1.68,3.91,,0.15,0.35,0.02
Ernakulam,5,5.99,1,1.37,3.86,,0.18,0.77,0.03
Ernakulam,2.99,2.4,2,1.68,4.05,,0.38,1.33,0.06
Ernakulam,2.99,2.43,2.04,1.48,3.58,,0.76,1.48,0.06
Ernakulam,2.99,2.43,2.05,1.38,3.51,,0.63,1.1,0.03
Ernakulam,2.99,2.44,2.07,1.58,3.52,,0.61,1.3,0.15
Ernakulam,2.99,2.42,2.04,1.6,4.04,,0.31,0.47,0.01
Ernakulam,2.99,2.44,2.05,1.85,4,,0.77,1.14,0.13
Ernakulam,3,2.44,2.05,1.7,3.53,,0.8,1.52,0.15
Ernakulam,3.14,3.27,2.43,1.54,3.43,,0.57,1.19,0.1
Ernakulam,3.5,5.31,3.44,1.52,3.5,,0.54,1.05,0.03
Ernakulam,3.5,5.27,3.41,1.11,3.45,,0.27,0.32,0
Ernakulam,3.5,5.31,3.44,1.25,3.41,,0.27,0.56,0
Ernakulam,3.5,5.29,3.42,1.25,3.22,,0.32,0.42,0
Ernakulam,3.5,5.28,3.41,1.15,3.47,,0.02,0.08,0
Ernakulam,3.5,5.25,3.39,1.1,3.19,,0.15,0.2,0
Ernakulam,3.5,5.28,3.41,1.17,3.12,,0.31,0.33,0
Ernakulam,3.5,5.33,3.48,1.15,3.13,,0.31,0.41,0.01
Ernakulam,,,,,,,,,
Ernakulam,3.51,5.28,3.44,1.16,3.39,,0,0,0
Ernakulam,3.5,5.26,3.39,1.26,3.57,,0.05,0.08,0
Ernakulam,2.98,5.63,3.43,1.23,3.48,,0.02,0.02,0
Ernakulam,1.3,6.79,3.44,1.29,3.48,,0.03,0.03,0
Ernakulam,1.3,6.75,3.38,1.29,3.53,,0.02,0.02,0
Ernakulam,1.3,6.76,3.4,1.25,3.46,,0.02,0.03,0
Ernakulam,1.3,6.77,3.43,1.21,3.43,,0.03,0.04,0
Ernakulam,1.3,6.78,3.41,1.17,3.18,,0.12,0.18,0
Ernakulam,1.3,6.76,3.38,1.31,3.41,,0.1,0.12,0
Ernakulam,1.3,6.77,3.41,1.38,3.54,,0.06,0.06,0
Ernakulam,1.3,6.76,3.4,1.23,3.19,,0.13,0.13,0
Ernakulam,1.96,6.77,3.4,1.13,3.08,,0.13,0.14,0
Ernakulam,2.8,6.77,3.4,1.18,3.1,,0.28,0.29,0
Ernakulam,2.82,6.35,3.41,1.23,3.21,,0.09,0.13,0
Ernakulam,3.62,5.54,3.43,1.48,3.67,,0.04,0.03,0
Ernakulam,3.5,5.29,3.42,1.44,3.61,,0.03,0.03,0
Ernakulam,3.15,5.28,3.42,1.34,3.37,,0.13,0.18,0
Ernakulam,3.19,5.28,3.41,1.3,3.11,,0.26,0.27,0
Ernakulam,3.66,5.3,3.44,1.29,3.1,,0.22,0.24,0
Ernakulam,3.55,5.29,3.43,1.45,3.64,,0.03,0.04,0
Ernakulam,3.16,5.28,3.42,1.48,3.63,,0.07,0.05,0
Ernakulam,2.73,5.15,3.4,1.46,3.41,,0.03,0.07,0
Ernakulam,0.19,72.09,109.88,1.12,3.35,,0.11,0.26,0
Ernakulam,,30.79,52.92,1.13,2.38,,0.31,0.37,0
Ernakulam,,30.29,55.42,1.18,2.47,,0.32,0.41,0
Ernakulam,0.06,9.19,18.23,1.12,2.72,,0.38,0.56,0
Ernakulam,0.06,10.61,25.49,1.05,4.95,,0.12,0.33,0.01
Ernakulam,,13.95,38.43,1.15,2.89,,0.09,0.07,0
Ernakulam,,11.91,34.45,1.3,2.84,,0.1,0.13,0
Ernakulam,,10.59,33.78,1.52,2.88,,0.09,0.16,0
Ernakulam,,8.72,27.8,1.51,2.82,,0.08,0.15,0
Ernakulam,,8.25,27.33,1.71,2.92,,0.15,0.23,0.07
Ernakulam,,7.66,25.28,1.62,2.85,,0.16,0.14,0
Ernakulam,,7.45,25.01,1.74,2.88,,0.19,0.34,0
Ernakulam,,7.35,25.1,1.65,2.87,,0.08,0.11,0
Ernakulam,,7.11,25,1.87,2.96,,0.07,0.3,0.01
Ernakulam,,6.78,23.75,1.92,2.89,,0.13,0.33,0.03
Ernakulam,,6.51,22.79,1.98,2.85,,0.29,0.48,0.08
Ernakulam,,9.98,38.21,1.78,3.04,,0.13,0.44,0.43
Ernakulam,,9.83,39.63,1.72,2.7,,0.12,0.26,0.2
Ernakulam,,8.38,34.09,1.85,2.76,,0.09,0.25,0
Ernakulam,,7.92,32.48,1.74,2.74,,0.17,0.25,0
Ernakulam,,7.56,31.08,1.87,2.76,,0.12,0.29,0.02
Ernakulam,,7.49,30.93,2.13,2.79,,0.24,0.45,0.01
Ernakulam,,7.2,29.65,1.98,2.75,,0.11,0.29,0
Ernakulam,,6.86,28.49,2.2,2.77,,0.17,0.34,0.02
Ernakulam,,6.67,27.82,2.06,2.8,,0.13,0.25,0.01
Ernakulam,,6.56,27.68,2.46,2.85,,0.11,0.3,0.05
Ernakulam,,6.4,26.9,1.97,2.84,,0.04,0.09,0
Ernakulam,,6.16,25.78,2.53,2.82,,0.16,0.33,0.05
Ernakulam,,7.13,31.5,2.54,2.81,,0.1,0.22,0.03
Ernakulam,,6.68,30.69,2.22,2.8,,0,0,0
Ernakulam,,7.04,32.64,1.79,2.77,,0,0.01,0
Ernakulam,,6.35,28.85,1.73,2.58,,0.22,0.74,0.11
Ernakulam,,5.76,25.29,1.9,2.43,,0.48,1.5,0.11
Ernakulam,,5.59,24.5,1.55,2.43,,0.18,0.39,0
Ernakulam,,5.38,23.62,1.88,2.44,,0.38,1.21,0.12
Ernakulam,,5.38,23.85,1.9,2.49,,0.3,1.35,0.02
Ernakulam,,5.29,23.53,2.04,2.52,,0.62,1.67,0.11
Ernakulam,,5.2,23.11,2,2.47,,0.59,1.67,0.15
Ernakulam,,5.12,22.71,1.89,2.51,,0.37,1.03,0.05
Ernakulam,,5.07,22.4,1.7,2.47,,0.12,0.51,0.02
Ernakulam,,4.92,21.71,1.54,2.48,,0.06,0.14,0
Ernakulam,,4.84,21.35,1.82,2.44,,0.19,0.69,0.07
Ernakulam,,4.79,21.05,1.77,2.5,,0.13,0.95,0.03
Ernakulam,,4.65,20.31,1.68,2.46,,0.22,0.55,0.02
Ernakulam,,4.61,20.2,1.69,2.45,,0.15,0.59,0.03
Ernakulam,,4.5,19.71,1.87,2.54,,0.26,1.08,0.1
Ernakulam,,4.39,19.11,2.03,2.62,,0.32,1.44,0.37
Ernakulam,,4.33,18.88,1.73,2.49,,0.26,0.66,0.01
Ernakulam,,4.29,18.74,2.15,2.58,,0.4,1.38,0.15
Ernakulam,,4.3,19.07,2.3,2.68,,0.86,3.25,0.24
Ernakulam,,4.25,18.85,2.26,2.64,,0.7,2.57,0.22
Ernakulam,1.53,4.16,18.38,2.14,2.65,,0.47,1.89,0.17
Ernakulam,1.55,4.12,18.26,2.85,2.68,,2.06,7.36,1.98
Ernakulam,1.54,4.13,18.39,2.32,2.7,,1.81,5.12,0.52
Ernakulam,1.55,4.04,17.78,1.78,2.61,,0.19,0.53,0
Ernakulam,,4.11,18.35,2.1,2.72,,0.58,2.74,0
Ernakulam,0.1,0.92,4.82,1.97,2.63,,0.19,0.86,0.08
Ernakulam,,,,,,,,,
Ernakulam,,,,,,,,,
Ernakulam,2.12,3.66,4.95,2.86,2.76,,0.23,0.76,0.15
Ernakulam,2.14,3.46,4.58,2.53,2.76,,0.14,0.26,0.02
Ernakulam,2.4,1.6,1.51,2.06,2.75,,0.04,0.17,0
Ernakulam,2.2,3.19,4.56,2.51,2.64,,0.49,1.65,0.33
Ernakulam,2.19,3.68,5.46,2.51,2.62,,0.52,1.76,0.39
Ernakulam,2.34,2.11,2.46,2.78,2.7,,1.55,4.53,1.13
Ernakulam,2.29,2.46,3.2,2.22,2.65,,0.32,1.04,0.03
Ernakulam,2.38,1.91,2.09,2.16,2.67,,0.2,1.09,0.01
Ernakulam,2.16,3.29,4.78,2.43,2.69,,0.38,1.43,0.09
Ernakulam,2,4.63,7.32,2.16,2.66,,0.27,0.98,0
Ernakulam,2.17,3.45,5.06,2.41,2.74,,0.18,0.3,0.04
Ernakulam,2.35,2.39,2.99,2.42,2.65,,0,0,0
Ernakulam,2.4,1.6,1.44,2.1,2.72,,0,0,0
Gurugram,8.37,9.57,,2.88,15.92,5.96,,,
Gurugram,8,9.74,,0.47,5.78,8.13,,,
Gurugram,8.04,8.69,,1.67,5.26,16.52,,,
Gurugram,8.21,9.54,,1.45,7.51,6.29,,,
Gurugram,8.13,8.86,,1.45,3.72,10.5,,,
Gurugram,10.25,11.2,,2.08,6.99,10.1,,,
Gurugram,14.27,14.32,,0.66,2.69,8.75,,,
Gurugram,12.84,13.94,,3.91,14.63,16.09,,,
Gurugram,15.38,14.28,,2.09,9.1,19.52,,,
Gurugram,,,,,,,,,
Gurugram,14.02,14.55,,1.63,3.75,25.7,,,
Gurugram,14.27,15.36,,1.72,5.47,25.28,,,
Gurugram,13.8,14.81,,1.38,4.25,14.06,,,
Gurugram,12.82,14.9,,1.47,2.03,1.97,,,
Gurugram,15.34,14.71,,1.42,12.16,15.02,,,
Gurugram,14.3,14.68,,0.42,4.67,2.86,,,
Gurugram,,,,,,,,,
Gurugram,15.39,14.21,,0.68,8,30.92,,,
Gurugram,13.39,15.09,,0.2,4.22,21.46,,,
Gurugram,14.84,15.07,,1.39,5.73,15.37,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,17.88,15.35,,1.96,12.38,20.65,,,
Gurugram,17.05,15.57,,2.44,10.24,1.24,,,
Gurugram,16.16,15.54,,1.74,18.91,14.1,,,
Gurugram,13.23,14.99,,1.69,2.89,1.55,,,
Gurugram,13,14.46,,1.51,4.79,14.64,,,
Gurugram,14.5,14.42,,1.59,5.04,13.92,,,
Gurugram,14.55,13.84,,1.42,5.06,14.77,,,
Gurugram,13.7,12.97,,1.44,5.94,16.97,,,
Gurugram,14.44,14.26,,1.39,5.63,19.21,,,
Gurugram,13.16,12.53,,1,14.24,21.88,,,
Gurugram,13.98,14.61,,1.43,5.41,28.88,,,
Gurugram,15.1,14.49,,0.43,25.52,27.4,,,
Gurugram,14.8,13.37,,1.22,46.7,1.25,,,
Gurugram,,,,,,,,,
Gurugram,16.17,13.13,,1.32,4.76,25.02,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,10.41,14.05,,1.14,11.81,9.84,,,
Gurugram,10.07,14.86,,0.82,11.32,1.6,,,
Gurugram,8.73,14.56,,,6.06,1.54,,,
Gurugram,,,,,,,,,
Gurugram,8.36,13.92,,1.98,7.83,16.98,,,
Gurugram,8.94,14.2,,1.18,5.99,8.56,,,
Gurugram,,,,,,,,,
Gurugram,8.06,13.46,,0.2,10.26,8.32,,,
Gurugram,10.26,12.5,,1,7.19,11.67,,,
Gurugram,10.41,16.37,,0.87,4.68,12.4,,,
Gurugram,10.1,15.53,,1.49,5.73,11.22,,,
Gurugram,8.72,15.71,,1.41,8.3,3.52,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,9.08,14.9,,0.97,7.19,11.48,,,
Gurugram,10.99,14.31,,1.41,12.48,3.95,,,
Gurugram,8.25,14.43,,0.45,8.05,13.38,,,
Gurugram,7.39,13.78,,1.52,9.24,1.23,,,
Gurugram,10.99,14.78,,1.16,15.42,16.45,,,
Gurugram,9.69,15.5,,0.96,9.14,4.05,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,15.4,15.13,,0.5,16.15,25.7,,,
Gurugram,14.94,15.12,,,4.96,27.26,,,
Gurugram,9.59,14.43,,1.49,7.79,23.45,,,
Gurugram,16.9,10.3,,1.5,8.75,16.66,,,
Gurugram,9.91,9.7,,1.54,11.14,0.57,,,
Gurugram,,,,,,,,,
Gurugram,19.2,12.64,,1.02,19.44,13.55,,,
Gurugram,,,,1.4,6.02,3.57,,,
Gurugram,14.07,9.56,,0.45,14.77,24.32,,,
Gurugram,18.68,11.69,,0.18,6.97,15.12,,,
Gurugram,15.92,11.05,,1.57,11.11,18.56,,,
Gurugram,17.03,10.5,,1.4,7.86,1.67,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,10.24,12.25,,1.55,,66.42,,,
Gurugram,,,,,,,,,
Gurugram,18.31,15.78,,1.28,13.56,,,,
Gurugram,16.59,12.93,,0.28,6.66,0.55,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,18.77,13.12,,1.13,7.07,22.54,,,
Gurugram,19.53,12.39,,0.48,12.93,20.69,,,
Gurugram,9.48,9.46,,1.38,11.45,25.59,,,
Gurugram,11.22,7.91,,1.44,13.17,28.19,,,
Gurugram,14.95,11.32,,1.37,15.57,18.82,,,
Gurugram,10.32,8.06,,1.45,12.01,24.09,,,
Gurugram,10.73,7.98,,1.49,6.89,18.51,,,
Gurugram,10.53,8.1,,1.43,12.72,24.8,,,
Gurugram,10.94,7.67,,1.48,11.04,29.09,,,
Gurugram,8.97,7.56,,1.4,14.26,25.18,,,
Gurugram,8.47,7.93,,1.28,9.53,32.19,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,78.83,47.62,,0.27,10.04,30.93,,,
Gurugram,34.12,17.26,,,9.58,28.46,,,
Gurugram,40.8,36.5,,1.36,7.28,21.86,,,
Gurugram,63.94,42.71,,1.45,0.64,0.8,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,12.51,,0.87,10.62,43.65,,,
Gurugram,48.76,17.45,,1.43,13.43,37.98,,,
Gurugram,46.75,17.93,,1.22,17.42,30.51,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,45.91,16.74,,0.79,,46.85,,,
Gurugram,35.09,14.5,,1.37,11.97,17.07,,,
Gurugram,31.01,13.22,,1.12,11.31,30.98,,,
Gurugram,33.61,17.27,,1.46,16.38,26.13,,,
Gurugram,33.18,11.24,,1.4,19.4,43.79,,,
Gurugram,50.59,22.91,,1.57,33.97,27.58,,,
Gurugram,110.34,45.41,,2.03,23.38,24.63,,,
Gurugram,36.51,14.63,,1.13,20.44,29.48,,,
Gurugram,47.5,22.34,,1.48,29.93,26.68,,,
Gurugram,90.73,40.58,,2.3,30.97,31.53,,,
Gurugram,43.72,25.75,,1.37,21.97,17.55,,,
Gurugram,28.73,12.28,,1.05,12.95,34.73,,,
Gurugram,41.72,16.81,,1.18,18.04,33.38,,,
Gurugram,39.56,19.79,,1.16,19.65,31.06,,,
Gurugram,46.36,20.65,,1.39,15.05,33.45,,,
Gurugram,83.45,39.6,,2.05,24.69,36.16,,,
Gurugram,37.45,15.64,,1.23,25.1,39.34,,,
Gurugram,30.12,13.37,,0.95,18.06,34.36,,,
Gurugram,21.94,12.36,,0.91,15.18,41.77,,,
Gurugram,31.5,13.51,,1.16,18.19,34.96,,,
Gurugram,37.63,18.82,,1.43,11.16,32.53,,,
Gurugram,53.4,37.84,,1.81,14.57,27.98,,,
Gurugram,47.93,25.07,,1.63,12.52,17.46,,,
Gurugram,28.96,12.65,,1.11,5.38,17.69,,,
Gurugram,43.2,19.01,,1.23,9.91,25.27,,,
Gurugram,49.47,20.62,,1.65,15.79,25.94,,,
Gurugram,37.2,15.68,,1.01,7.7,29.75,,,
Gurugram,27.77,12,,1.08,12.25,36.55,,,
Gurugram,10.04,7.01,,1,6.8,42.31,,,
Gurugram,16.11,11.31,,1.46,10.24,34.89,,,
Gurugram,27.63,9.85,,1.98,20.12,49.05,,,
Gurugram,53.05,19.74,,1.77,14.31,49.87,,,
Gurugram,16.76,8.61,,1.01,11.01,122.38,,,
Gurugram,87.78,56.32,,3.24,33.66,35.28,,,
Gurugram,10.97,7.59,,2.62,7.91,40.92,,,
Gurugram,13.69,7.81,,2.73,17.15,43.28,,,
Gurugram,,,,2.85,15.34,48.91,,,
Gurugram,,,,2.12,26.59,52.44,,,
Gurugram,6.67,4.12,,0.97,9.61,42.73,,,
Gurugram,18.17,5.92,,1.23,14.15,26.96,,,
Gurugram,13.27,4.99,,1.28,7.62,23.27,,,
Gurugram,23.57,8.53,,1.15,3.79,27.1,,,
Gurugram,20.96,9.65,,1.28,3.79,23.97,,,
Gurugram,7.55,7.34,,1.23,4.43,38.24,,,
Gurugram,4.84,6.92,,1.32,5.03,52.92,,,
Gurugram,11.53,9.2,,1.15,1.84,51.85,,,
Gurugram,9.04,13.03,,1.25,2.91,45.35,,,
Gurugram,9.56,12.2,,1.11,2.77,53.47,,,
Gurugram,6.07,8.95,,1.34,2.88,42.03,,,
Gurugram,5.93,8.94,,1.27,6.24,19.62,,,
Gurugram,7.04,9.39,,1.69,4.65,43.46,,,
Gurugram,5.83,8.94,,1.53,13.02,41.3,,,
Gurugram,9.54,9.47,,1.55,9.26,29.92,,,
Gurugram,6.6,8.94,,1.23,9.65,38.39,,,
Gurugram,5.86,8.94,,2.17,24.4,40.39,,,
Gurugram,5.87,8.94,,1.59,11.12,46.26,,,
Gurugram,5.9,8.96,,1.31,2.37,35.49,,,
Gurugram,5.84,8.95,,1.11,1.9,39.5,,,
Gurugram,6.5,9.1,,0.94,1.96,39.93,,,
Gurugram,5.97,8.98,,0.91,2.53,23.85,,,
Gurugram,5.97,8.95,,1.13,2.19,22.98,,,
Gurugram,5.89,7.56,,0.74,2.75,19.06,,,
Gurugram,5.86,4.93,,0.33,3.05,18.11,,,
Gurugram,5.92,4.95,,0.36,3.39,28.48,,,
Gurugram,5.81,4.93,,0.35,4.47,17.47,,,
Gurugram,5.87,4.95,,0.54,2.82,44.76,,,
Gurugram,5.93,4.94,,0.39,2.07,16.88,,,
Gurugram,5.85,4.93,,0.44,2.1,18.53,,,
Gurugram,5.89,4.95,,0.41,2.66,21.18,,,
Gurugram,8.16,5.24,,0.49,4.69,26.12,,,
Gurugram,8.4,5.5,,0.34,7.58,29.35,,,
Gurugram,6.6,4.97,,0.32,7.01,37.22,,,
Gurugram,6.82,4.98,,0.32,1.77,25.5,,,
Gurugram,6.98,4.94,,0.41,3.1,55.49,,,
Gurugram,6.56,4.93,,0.3,2.18,47.53,,,
Gurugram,7.41,4.92,,0.51,3.46,47.61,,,
Gurugram,7.07,4.95,,0.33,3.44,28.95,,,
Gurugram,6.66,4.95,,0.35,6.71,18.14,,,
Gurugram,6.79,4.98,,0.33,2.85,35.97,,,
Gurugram,6.92,4.93,,0.39,3.5,34.68,,,
Gurugram,6.72,4.97,,0.44,2.8,18.83,,,
Gurugram,5.32,4.97,,0.39,2,14.8,,,
Gurugram,7.96,5,,0.36,1.76,21.03,,,
Gurugram,5.69,4.97,,0.32,1.98,22.56,,,
Gurugram,7.52,4.96,,0.34,2.37,26.81,,,
Gurugram,6.75,4.96,,0.32,1.73,25.97,,,
Gurugram,6.78,4.96,,0.35,1.81,26.37,,,
Gurugram,6.38,4.95,,0.43,1.79,15.41,,,
Gurugram,6.76,4.93,,0.41,1.79,16.91,,,
Gurugram,6.59,4.94,,0.33,1.92,19.76,,,
Gurugram,7.1,4.96,,0.32,2.03,17.86,,,
Gurugram,5.66,4.94,,0.28,2.18,21.01,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,5.78,4.95,,0.41,2.2,27.77,,,
Gurugram,6.79,4.92,,0.32,1.99,40.71,,,
Gurugram,6.64,4.93,,0.35,1.7,43.56,,,
Gurugram,6.69,4.92,,0.36,1.94,47.41,,,
Gurugram,6.37,4.96,,0.39,1.7,43.37,,,
Gurugram,6.53,4.98,,0.34,1.85,43.84,,,
Gurugram,6.98,4.95,,0.31,2.07,44.36,,,
Gurugram,7.8,4.96,,0.4,1.94,41.45,,,
Gurugram,7,4.95,,0.38,1.73,50.66,,,
Gurugram,7.03,4.96,,0.33,1.89,53.31,,,
Gurugram,7,4.95,,0.37,1.88,43.75,,,
Gurugram,6.82,4.95,,0.33,1.88,43.29,,,
Gurugram,7.12,4.98,,0.33,1.85,58.05,,,
Gurugram,6.99,4.95,,0.36,1.9,58.77,,,
Gurugram,6.97,4.95,,0.33,2.02,60.48,,,
Gurugram,7.05,4.97,,0.44,2.27,47.14,,,
Gurugram,7.16,4.92,,0.35,2.5,40.13,,,
Gurugram,7.05,4.97,,0.43,1.88,45.28,,,
Gurugram,7.08,4.97,,0.34,1.69,48.35,,,
Gurugram,6.98,4.95,,0.33,1.91,50.5,,,
Gurugram,6.88,4.97,,0.44,1.93,36.08,,,
Gurugram,6.92,4.97,,0.51,2.31,32.99,,,
Gurugram,9.04,5,,0.41,1.94,37.96,,,
Gurugram,5.56,4.95,,0.42,1.47,29.62,,,
Gurugram,5.53,4.94,,0.18,2.19,33.5,,,
Gurugram,5.81,4.93,,0.41,1.99,27.61,,,
Gurugram,7.3,4.93,,0.4,1.76,35.02,,,
Gurugram,7.72,4.95,,0.22,2.08,34.26,,,
Gurugram,10.12,4.95,,0.24,1.65,21.97,,,
Gurugram,7.38,4.97,,0.42,2.02,17.82,,,
Gurugram,6.07,4.93,,0.33,1.74,,,,
Gurugram,6.93,4.94,,0.37,2.01,,,,
Gurugram,7.18,5,,0.49,1.9,,,,
Gurugram,7.11,4.98,,0.31,1.82,,,,
Gurugram,6.99,4.95,,0.41,2.1,,,,
Gurugram,7.04,4.97,,0.46,2.25,,,,
Gurugram,,,,,,,,,
Gurugram,5.01,7,,0.37,1.86,,,,
Gurugram,4.93,6.99,,0.31,1.94,,,,
Gurugram,4.35,6.91,,0.41,1.76,,,,
Gurugram,7.95,6.92,,0.22,1.92,,,,
Gurugram,,6.97,,0,,,,,
Gurugram,,6.97,,0,,,,,
Gurugram,,6.94,,0,,,,,
Gurugram,,6.95,,0,,,,,
Gurugram,12.76,7,,0.18,2.42,,,,
Gurugram,4.38,6.97,,0.32,1.91,,,,
Gurugram,8.6,6.93,,0.35,2,,,,
Gurugram,8.99,6.92,,0.36,1.93,,,,
Gurugram,7.27,6.97,,0.38,1.66,,,,
Gurugram,7.37,6.92,,0.43,1.75,,,,
Gurugram,8.21,6.95,,0.39,1.71,,,,
Gurugram,6.24,6.95,,0.41,1.99,,,,
Gurugram,6.34,6.95,,0.35,1.87,,,,
Gurugram,5.34,6.93,,0.34,1.42,,,,
Gurugram,,,,,,,,,
Gurugram,4.36,,,0.37,2.1,,,,
Gurugram,2.85,,,0.38,1.92,,,,
Gurugram,3.48,3.32,,0.36,1.87,,,,
Gurugram,3.01,2.84,,0.35,1.59,,,,
Gurugram,2.78,2.64,,0.32,1.89,,,,
Gurugram,2.48,1.94,,0.43,2.1,,,,
Gurugram,,1.71,,0.37,1.77,,,,
Gurugram,,,,0.39,1.89,,,,
Gurugram,,,,0.36,2.17,,,,
Gurugram,,,,,,,,,
Gurugram,,,,0.14,0.96,,,,
Gurugram,,,,0.53,1.45,29.54,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,0.9,2.96,7.24,,,
Gurugram,,,,0.62,1.9,9.1,,,
Gurugram,,,,,,,,,
Gurugram,,,,,,,,,
Gurugram,,,,0.29,4.56,10.04,,,
Gurugram,,,,0.5,3.09,11.2,,,
Gurugram,,,,0.52,2.15,11.72,,,
Gurugram,,,,0.52,2.02,9.97,,,
Gurugram,,,,0.53,1.97,11.75,,,
Gurugram,,,,0.72,1.74,8.44,,,
Gurugram,,,,0.55,2.49,21.62,,,
Gurugram,,,,,,,,,
Gurugram,,,,0.49,2.33,59.75,,,
Gurugram,,,,0.5,2.33,39.3,,,
Gurugram,,,,0.53,2.43,45.49,,,
Gurugram,,,,0.53,2.42,43.39,,,
Gurugram,,,,0.5,2.3,30.94,,,
Gurugram,,,,0.49,2.28,32.7,,,
Gurugram,,,,0.5,2.49,30.81,,,
Gurugram,,,,0.53,2.49,32.71,,,
Gurugram,,,,0.53,2.46,32.61,,,
Gurugram,,,,0.4,2.08,27.59,,,
Gurugram,,,,0.5,2.19,19.78,,,
Gurugram,,,,0.52,2.77,27.56,,,
Gurugram,,,,0.51,2.85,19.76,,,
Gurugram,,,,0.54,2.27,32.51,,,
Gurugram,,,,0.49,2.54,24.82,,,
Gurugram,,,,0.52,2.64,27.68,,,
